uhhidfs,uhhid,j1,j10,j11,j12,j13,j14,j15,j16,j17,j18,j19,j110,j111,j112,j113,j114,j115,j1_other,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j2_7,j2_8,j2_9,j2_10,j2_11,j2_12,j2_13,j2_14
2481,1002736,1 11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
2482,1002737,1 6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
2483,1002741,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2484,2000535,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2485,2000538,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2486,2000536,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2487,2000537,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2489,2000406,1 2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2490,2000615,1 2 11,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
2491,2000604,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2492,1001193,2 10 6 5,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,3,NA,NA,1,3,NA,NA,NA,4,NA,NA,NA,NA
2493,1001179,2 6 8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA
2494,1001618,11 6 2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
2495,1001616,11 2 6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
2497,1001620,2 11 6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
2498,1001196,2 11 6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
2499,1001521,2 11 6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
2500,1001181,2 11 6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
2501,1001668,2 6 11,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
2502,1001182,2 6 11,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
2503,1001194,2 11 6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
2504,1001331,2 5 6 11,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,NA,NA,1,NA,NA,2,1,NA,NA,NA,NA,1,NA,NA,NA
2505,1001606,2 6 5 11,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,NA,NA,2,NA,NA,3,1,NA,NA,NA,NA,1,NA,NA,NA
2506,1001603,2 6 11,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA
2507,1001605,2 5 11 6,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,NA,NA,2,NA,NA,3,2,NA,NA,NA,NA,2,NA,NA,NA
2508,1001604,2 6 7 11,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,NA,NA,2,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA
2509,1001195,2 5 6 11,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,NA,NA,2,NA,NA,3,2,NA,NA,NA,NA,2,NA,NA,NA
2510,1000698,5 6 7 8 9 11 10,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,3,2,1,3,2,3,2,NA,NA,NA
2511,1000699,10 8 9 11 6,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,2,2,3,3,NA,NA,NA
2512,1000714,11 8 10 6,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,2,NA,3,3,NA,NA,NA
2513,1001622,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2514,1001871,11 6 8 14,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,2,NA,NA,3
2515,3001207,1 2 5 10,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,2,3,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA
2516,3001210,1 2 5 10,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,2,3,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA
2517,3001211,1 2 5 10,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,2,3,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA
2518,1000635,2 1 5 10 11,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,NA,2,3,NA,NA,3,NA,NA,NA,NA,3,2,NA,NA,NA
2519,3002290,1 2 5 10,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,2,3,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA
2520,1002570,1 2 5 10,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,2,3,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA
2521,1002567,2 1 5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,2,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2522,1002566,1 2 5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2523,1002565,1 2 5 10,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,2,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA
2524,3002844,1 2 5 10,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,2,3,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA
2525,1002564,1 2 5 10,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,2,3,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA
2526,3002500,1 2 5 10,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,2,3,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA
2527,1002498,1 2 5 10,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,2,3,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA
2528,3000478,2 5 10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,3,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA
2529,3000485,1 2 5 10,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,2,3,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA
2530,3000486,1 2 5 10,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,2,3,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA
2532,3000489,2 5 10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA
2533,3002653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2534,1001164,8 11 15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Much rain destroying things,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA
2535,3000283,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
2536,1001222,8 1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
2537,3000296,2 8 11,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA
2538,3002783,8 1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
2539,3002791,1 2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2540,1002253,2 11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
2541,1002256,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2542,3002503,5 8 1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,2,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA
2543,3001283,1 8 2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,4,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
2544,3001059,1 5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2545,3001287,1 5 2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,3,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2546,3001285,1 5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2547,1000741,1 5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2548,1000792,1 5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2549,1000632,1 2 5 8,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,4,2,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA
2550,3000845,1 2 5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,4,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2551,1001435,1 8 5 2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,4,3,NA,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA
2552,1001214,1 5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2553,1000619,1 2 5 8,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,4,2,NA,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA
2554,3002442,1 2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2555,3002571,1 2 12 5,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,4,3,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA
2556,3002570,1 2 8 5,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,4,2,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA
2557,3002445,1 2 5 11,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,4,3,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA
2558,3002444,1 2 5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,4,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2559,3002443,1 2 8 12,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,NA,4,2,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA
2560,3000405,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2561,3002498,1 2 5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,4,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2562,3002577,1 2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2563,3002579,5 1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2564,3002600,1 5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2565,3002572,1 5 6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA
2566,3002598,1 5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2567,3002580,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2568,3002025,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
2569,3002832,1 2 6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,3,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
2571,3002831,1 6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
2572,3002834,1 5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2573,3002829,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2574,1002542,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2575,3002288,1 5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2576,1002540,11 1 2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
2577,1002223,1 5 11 14,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,3
2578,1002550,1 5 8 14 11,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,NA,3,NA,NA,NA,3,NA,NA,2,NA,NA,2,NA,NA,2
2579,1002551,1 4 5 6 11,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,NA,2,NA,NA,1,3,2,NA,NA,NA,NA,2,NA,NA,NA
2580,1002222,1 5 6 14 13,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,NA,2,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,1,3
2581,1001613,5 6 8 11,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,2,2,NA,3,NA,NA,3,NA,NA,NA
2582,1002244,1 14 11 5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,3
2583,1002021,5 7 8 11,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,3,NA,2,3,NA,NA,2,NA,NA,NA
2584,1002495,1 5 14 8 11,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,NA,3,NA,NA,NA,4,NA,NA,2,NA,NA,2,NA,NA,2
2585,3002578,1 6 11 7,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,NA,3,NA,NA,NA,NA,2,2,NA,NA,NA,3,NA,NA,NA
2586,1002571,1 6 7 11,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,NA,3,NA,NA,NA,NA,2,2,NA,NA,NA,3,NA,NA,NA
2587,3000060,11 1 6 7,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,NA,3,NA,NA,NA,NA,3,2,NA,NA,NA,3,NA,NA,NA
2588,3002622,1 6 7 11 9,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,NA,3,NA,NA,NA,NA,2,3,NA,3,NA,3,NA,NA,NA
2589,3002836,1 7 5 11,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,NA,3,NA,NA,NA,3,NA,3,NA,NA,NA,3,NA,NA,NA
2590,3002837,1 6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
2591,1000266,11 6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA
2592,1002831,6 1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
2593,1002935,1 8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
2594,1001223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2595,1000994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2596,1001806,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2597,1001914,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2598,1001915,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2599,1001917,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2600,1001916,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2601,1001805,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2602,1001804,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2603,1002061,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2604,1001807,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2605,3000406,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2606,3000731,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2607,3000732,1 6 11,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
2608,3000733,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2609,3000739,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2610,3000740,1 6 12 10 8,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,NA,2,NA,NA,NA,NA,3,NA,3,NA,3,NA,3,NA,NA
2611,3000730,1 10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
2612,3000729,1 2 6 11,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,3,2,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA
2613,3000384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2614,3000378,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2615,3000379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2616,3000380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2617,3000381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2618,3000382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2619,3000383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2620,3000388,2 1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2621,3000359,2 6 15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Long rains destroy beans,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
2622,3000361,2 9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
2623,3000363,2 15 9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Rains destroying the crops,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
2624,3000364,2 6 15 9,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,"High input prices like seedlings of300000shs..
Long rains affecting the crops",NA,2,NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA
2625,3000362,2 6 9,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA
2626,3000387,1 7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
2627,3000360,2 6 9 8,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,1,NA,3,3,NA,NA,NA,NA,NA
2628,3000811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2629,1001856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2630,3001636,1 11 2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
2631,1001857,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
2632,1002759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2633,1000221,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
2634,1002077,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
2635,1002233,1 6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
2636,1001861,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
2637,1002628,2 1 6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,3,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
2638,1000190,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2639,1002784,1 6 10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,3,NA,NA,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA
2640,1002202,1 7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
2641,1002201,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2642,1002203,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
2643,1002205,1 7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
