uhhidfs,uhhidp,c5_1,c5_2,c5_3,c5_4,c5_5,c5_6,c5_7,c5_8,c5_9,c5_10,c5_11,c5_12,c5_14,c5_15,c5_16,c6_1,c6_2,c6_3,c6_4,c6_5,c6_6,c6_7,c6_8,c6_9,c6_10,c6_11,c6_12,c6_13,c6_14,c6_15,c6_16,c6_17,c6_18,c7,c8,c8b
2430,1001768,4,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,2,8,4,4,4,5,0,0,2
3887,1001274,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,2,3,0,2,2,4,3,3,1
3432,1001294,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,4,0,4,0,2,0.5,0.5,1
3891,1001276,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,3,4,4,1
1634,1000878,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,3,4,3,1,0.25,0.2,1
2412,1002843,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,2,3,2.5,2,1
1935,1000765,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,4,2,0,0,1
2401,1001477,1,1,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,3,1,3,0,2,1,1,3
1621,1001614,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,2,2,3,0.5,0.25,1
3873,3000958,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.1,1
1719,1001963,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,3,0.25,0.25,1
3872,3000957,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0.1,0,2
2383,1002043,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,3,2,2,1
1024,1000560,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,6,0.001,0.001,2
996,1000467,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,5,6,3,6,5,0.25,0,1
3918,3000447,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0.25,0.25,1
4062,1000490,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,2,3,0.4,0.4,1
1625,1001648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.125,0.03,1
1043,1001488,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,5,0,3,0,2,0.025,0,1
1616,1001901,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,0.125,0.03,1
991,1000059,3,0,1,1,0,2,0,0,0,0,0,1,2,0,0,1,1,0,0,1,1,1,0,0,0,1,0,2,4,4,3,3,5,3,3,1
1629,1000867,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,3,4,0.25,0,1
3865,3000927,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4,0.25,0.2,1
1084,1000696,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,2,0.3,0.1,1
1002,1001428,2,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,5,2,1,2,3,0.25,0.2,3
3851,3000782,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.75,0.5,1
1154,1000486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,2,1,1,1
1085,1000569,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,2,2,4,0.5,0.2,1
1627,1000403,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0.25,0.125,1
2274,1001468,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,4,3,2,2,3,0.5,0.325,1
2240,1001344,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,0,4,4,4,0.25,0.25,1
2844,1002329,4,1,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,3,7,3,3,1
3856,3000787,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5,0.5,1
2312,1002690,5,2,0,0,0,1,0,0,0,0,0,0,2,4,0,1,1,0,0,0,1,0,0,0,0,1,0,2,4,3,1,2,4,17,4,1
3842,3001165,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,2,0.3,0.2,2
1109,1000113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,4,0.25,0.025,1
1933,1001149,6,1,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,5,3,3,3,9
2381,1002044,1,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,5,20,8,1
2458,1002274,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,4,1
2293,1001419,2,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,5,3,3,2,6,0.5,0.5,2
2286,1002265,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,0.75,1
2252,1002734,5,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,0,0,0,1,2,0,0,0,0,0,3,11,2,4,4,4,10,5,1
4060,1002309,6,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,3,5,5,5,2
2243,1002269,3,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,1,1,2,0,0,0,0,0,4,6,2,2,4,8,2.5,2,1
3863,3001628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.25,0.2,1
2404,1000691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,5,0.5,0.5,1
995,1000546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0.25,0.2,1
1615,1001899,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3,1,2,2,3,0.5,0.125,2
1013,1000855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,2,0,0,1
1480,3000052,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.125,0.1,1
1455,3000026,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.125,0.125,1
3647,3001398,3,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,2,6,3,1,1
3119,3001955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0.25,0.125,1
631,3000073,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,1
2052,3000720,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,2,0,1,1,1,1
267,3001066,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,1,2
2626,3000387,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,3,2,1,1,1
67,3001051,7,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,1,0,1,1,1,1,0,0,0,0,0,1,10,2,2,1,3,0.5,0.5,1
2963,3001484,3,1,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,0,0,0,1,0,0,0,0,1,0,3,3,2,2,2,3,1,0.75,1
2962,3000573,8,10,0,0,0,0,0,2,0,0,0,0,4,2,0,2,0,0,0,0,0,10,0,0,0,0,0,1,6,2,3,2,4,5,3,2
3707,3002278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,1
2951,3000302,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,1,1,1,0,0,1,0,3,7,2,3,4,8,1,1,3
2053,3000721,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.5,1,1
372,3000086,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,2,8,2,1,3,2,5,5,1
2929,3001501,6,1,1,0,0,0,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,2,3,8,6,1
3020,3000212,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,2,1,1,0.75,2
210,3000936,3,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,6,3,3,1,2,2,2,2
367,3000084,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2,3,1,0.5,0.5,1
1462,3001833,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.125,0.125,1
820,3002214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1
2018,3000779,3,1,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4,6,2,5,5,1
2647,3000391,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,3,2,3,3,1
1468,3001961,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,3,4,0,1,1,2,0.25,0,1
785,3002223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,3,0.25,0.125,1
1709,3000030,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.05,1
913,3002203,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,0.125,0.0125,1
2931,3001503,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,3,2,1
3701,3000077,3,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,2,5,3,5,5,3,4,2,1
1771,3001951,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,4,0.125,0.125,1
432,3000190,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.8,1
365,3000081,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,6,1,2,2,4,3.5,3.5,1
2055,3000760,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,2,1,2,1,1,1
3665,3002229,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0.125,0,1
3100,3001832,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.125,0.125,1
1794,3000020,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.25,0.1,1
90,3000095,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,1,0,0,0,1,1,0,0,0,0,0,1,3,2,2,3,4,0.75,0.75,1
362,3000944,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,1,3,1,2,2,3,1,1,2
2930,3001500,5,1,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,0,0,0,1,1,0,0,0,1,0,1,6,4,6,5,6,14,12,1
636,3000224,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,3,0.75,0.75,1
85,3000230,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1
363,3000948,3,1,0,0,0,0,1,0,0,0,0,0,3,0,0,2,1,0,1,1,1,1,1,0,0,0,0,1,10,5,6,4,8,3,3,2
2625,3000362,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0.2,0.12,1
1795,3000034,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0.25,0.25,1
2680,3000494,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,0,1,0,1,1,0,0,0,0,0,1,5,2,3,4,2,1,0.75,1
3714,3001478,3,1,0,0,0,1,0,0,0,0,0,0,2,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,6,4,5,3,4,2.5,1,1
76,3000937,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,2,1,1,1
1699,3001981,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.125,0.0625,1
3650,3002190,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,2,0,2,3,3,0.125,0.125,1
1790,3000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0.25,0.25,1
645,3000092,7,0,1,0,0,0,0,0,0,0,0,2,4,6,0,2,1,0,1,1,0,1,0,0,1,1,0,3,7,5,7,6,15,4,4,1
1772,3001952,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.125,0,1
2028,3001493,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,3,1.5,1.5,1
3690,3002001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.25,2
1782,3002144,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,0.125,0.125,1
71,3001015,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7,2,2,3,2,5,5,2
1982,3000793,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,1,0,0,1,0,0,0,0,0,1,3,3,3,3,2,0.7,0.5,1
1417,3001920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,1
843,3002149,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,2,0.125,0.125,2
1759,3002000,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
701,3001011,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,1,4,1,5,4,2,2,2,1
348,3000986,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2,1,0,0,0,0,0,0,0,0,1,0,1,6,2,5,2,2,3,2,1
1461,3000044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0.25,0.125,1
2964,3000569,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,5,5,5,0,2,2,1
1950,3001477,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,0.25,0.25,1
2938,3001454,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,2,0.25,0.25,1
2925,3001458,3,1,1,0,1,0,0,0,0,0,0,1,3,3,0,1,1,0,0,0,1,1,0,0,0,0,0,2,10,2,4,6,12,9,7,1
1762,3001927,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.125,0.125,1
70,3001049,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,0.625,0.625,1
3634,3002266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.125,0,1
1414,3000025,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.25,0.125,1
824,3002146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
825,3000099,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,1,0,0,0,0,0,0,5,2,4,4,2,0.5,0.5,2
91,3000093,3,1,0,1,0,0,0,0,0,0,0,0,3,3,0,5,1,0,1,0,0,0,0,0,0,1,0,2,3,3,5,5,3,2,2,1
72,3001014,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,2,2,2,2
2663,3000734,4,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,1,0,1,1,0,1,0,0,0,1,0,1,3,4,5,3,6,5.75,5.75,1
2961,3000571,6,1,0,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,4,4,4,4,1.5,1,1
1711,3001805,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.25,0.25,1
78,3000941,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,2,0.25,0.25,1
3683,3001889,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.25,1
3697,3001972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,1
2937,3001452,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,2,1,1,1,1,0.25,0.25,1
797,3002212,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,2,2,0.125,0.125,1
3112,3001992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
268,3001025,4,1,0,0,1,0,0,0,0,0,0,0,2,5,0,2,1,0,0,0,1,0,0,0,0,0,0,1,8,3,6,3,3,3,1.5,1
557,3000221,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,3,3,2,1,0.75,1
621,3000111,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,1,0,0,0,0,0,1,4,2,3,2,4,4,2,1
1999,3001411,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3,2,2,2,1,1,0.5,1
2670,3000719,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,1,2,3,1.125,1.125,1
1716,3001988,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0.5,0.5,1
1478,3000029,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0.125,0.125,1
1981,3000792,4,1,0,0,0,0,0,0,0,0,0,0,2,3,0,2,1,0,1,0,0,1,0,0,0,1,0,3,7,4,4,3,2,1.25,1,1
2910,3000441,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3,1,2,2,3,0,0,2
2672,3000746,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0.375,0.375,2
1442,3001897,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.25,0.25,1
3648,3001399,3,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,3,4,3,2
2954,3000306,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,1,0.5,0.5,1
612,3000187,4,1,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,5,3,9,3.6,3.5,1
2026,3001406,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,6,3,4,3,2,4,4,4
1457,3001863,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,999,999,1
370,3001039,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,1,3,1,2,0,1,0.25,0.25,2
1796,3001909,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0.25,0.25,1
2971,3000368,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0.375,0.375,1
911,3002198,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0.125,0,1
910,3002205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0.125,0,1
3118,3000017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0.75,0.5,1
366,3000989,4,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,1,0,0,0,0,1,0,0,3,1,0,2,6,6,6,5,2,5,5,2
783,3002222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0.25,0.125,1
2690,3000374,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3,2,2,2,4,0.25,0.125,1
2617,3000381,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,1,2,1.5,1
2020,3000780,2,1,1,1,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,2,3,6,5,5,2,1
3700,3000076,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,2,1,1,1
2220,3000738,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,4,4,1
796,3002206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,1
1452,3001915,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.25,0.1,7
3668,3002201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,5,0.125,0,1
1463,3001980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,0.25,0.125,1
3681,3001887,4,0,0,0,0,0,1,3,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,0.5,0.5,1
828,3002147,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,0.25,0.25,2
1714,3002006,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.25,0.25,1
609,3000186,2,0,0,1,0,0,0,0,0,0,0,0,2,2,0,2,1,0,1,1,0,1,0,0,1,0,0,1,4,3,3,4,4,1.8,1,1
