uhhidfs,uhhidp,g2_1,g2_2,g2_3,g2_4,g2_5,g2_6,g2_7,g2_8,g2_9,g2_10,g2_11,g2_12,g2_13,g2_14,g2_15,g2_16,g2_17,g2_18
3407,2000016,1,2,0,1,0,1,0,4,2,1,1,2,1,0,0,0,1,1
3408,3002360,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3409,3002359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410,3001189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411,3001337,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3412,3002520,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3413,1000828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414,1002857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3415,1002858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3416,1002856,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0
3417,1002855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,1000688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420,1002865,2,0,0,1,0,2,0,3,0,0,0,2,0,0,0,0,2,0
3421,1001424,2,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0
3422,1001425,2,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
3423,1000690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3424,1001787,3,1,2,2,3,3,0,2,2,0,3,3,1,0,0,0,0,0
3425,1001587,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3426,1001719,7,0,0,0,0,0,0,2,2,0,1,2,0,0,0,0,0,0
3427,1001695,7,2,1,0,3,3,1,7,0,0,1,7,0,0,0,0,0,0
3428,1001322,7,2,1,0,3,3,3,7,0,3,1,3,2,0,0,0,0,0
3429,1000839,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,1000118,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3431,1001343,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3432,1001294,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3433,1001293,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3434,1002648,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3435,1002417,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3436,1002416,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3437,1002414,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3438,1002514,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3439,1002515,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3440,1002640,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3441,1001426,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3442,1001454,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3443,1001456,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3444,1002178,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3445,1001421,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3446,1001422,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3447,1001423,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3448,1002327,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3449,1002326,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3450,1002328,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,1000548,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3452,1000547,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3453,1002105,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3454,1001570,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3455,1001594,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3456,1001464,3,1,0,0,1,3,0,4,0,0,0,2,0,0,0,0,0,0
3457,1001463,2,2,0,0,0,3,0,2,0,0,0,3,0,5,0,0,0,0
3459,1001791,7,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,4
3460,1001569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,1001589,7,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3462,1001694,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3463,1001693,7,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3464,1001323,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3465,1001300,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0
3466,1001465,1,2,3,2,1,1,0,0,0,0,0,1,0,0,0,0,2,0
3467,1002332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3468,1002710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3469,1002810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3470,1002848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3471,1002743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472,1001301,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3473,1000057,7,1,5,7,0,7,0,7,7,0,0,7,4,0,0,0,0,0
3474,1002512,7,1,0,7,0,7,0,7,2,0,0,7,0,0,0,0,0,0
3475,1002721,7,2,1,7,7,7,0,7,1,0,0,7,0,0,0,0,0,0
3476,1002726,7,1,5,7,7,7,0,7,0,0,0,0,0,0,0,0,0,0
3477,1002846,7,1,3,7,0,0,0,7,7,0,0,7,0,0,0,0,0,0
3478,1002733,7,0,1,7,0,7,0,7,7,0,0,7,0,0,0,0,0,0
3479,1002692,7,2,1,7,0,7,0,7,0,0,0,7,0,0,0,0,0,0
3480,1002695,7,1,3,7,7,7,0,7,7,0,0,0,0,0,0,0,0,0
3481,1002700,7,0,0,7,7,7,0,7,7,0,0,0,0,0,0,0,0,0
3482,1001092,7,2,1,7,7,7,0,7,7,0,0,7,0,0,0,0,0,0
3483,3002361,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3
3484,3002522,7,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,3
3485,3002525,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
3486,2000637,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
3487,3002521,2,1,2,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0
3488,3002523,7,2,0,0,1,0,0,7,3,0,0,7,1,0,0,0,0,0
3489,3002459,5,0,0,3,0,0,0,0,0,0,2,5,1,0,0,0,0,3
3490,3002527,6,0,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0
3491,3002526,5,0,0,3,0,0,0,2,0,0,1,4,0,0,0,0,0,1
3492,3002524,5,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,4
3493,1001318,3,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
3494,1001566,4,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0
3495,1001567,2,1,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1
3496,1001700,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
3497,1001701,3,0,0,0,0,0,0,3,0,0,0,2,0,2,0,1,0,0
3498,1001789,3,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0
3499,1001588,2,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0
3500,1001720,5,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0
3501,1001299,3,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0
3502,1001568,7,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
3503,1002966,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3504,1002969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3505,1002968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3506,1002805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3507,1001983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,1002705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3509,1002809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3510,1002847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3511,1002849,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,1002808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3513,1000362,3,4,1,1,0,0,0,0,0,1,3,1,1,0,0,0,1,0
3514,1000543,1,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0
3516,1000358,2,1,1,0,0,0,1,1,0,2,1,1,1,0,0,0,0,0
3517,1001518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3518,1000141,7,0,0,0,0,2,0,7,7,0,0,7,0,7,0,0,0,0
3519,1000578,7,0,0,0,0,0,0,7,7,0,2,7,0,0,0,0,0,0
3520,3001329,7,0,0,0,0,0,0,5,0,0,4,7,0,0,0,0,0,0
3521,3001330,7,2,0,0,0,0,0,7,0,0,2,7,0,0,0,0,0,0
3522,3001335,2,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0
3523,3001334,7,2,0,0,0,0,0,7,0,0,2,7,0,0,0,0,0,0
3524,3002705,7,0,0,0,2,0,0,7,0,0,3,7,0,0,0,0,0,0
3525,3002706,7,0,0,0,3,0,0,7,0,0,5,7,0,0,0,0,0,0
3526,3002700,7,0,0,0,4,0,0,7,0,0,2,7,0,0,0,0,0,0
3527,3002699,7,0,0,0,3,0,0,7,0,0,1,7,0,0,0,0,0,2
3528,3002698,7,0,0,0,3,0,0,7,0,0,2,7,0,0,0,0,0,0
3529,3002703,7,2,0,0,2,0,0,7,0,0,4,7,0,0,0,0,0,0
3530,3002701,7,0,0,0,3,0,0,7,0,0,7,7,0,0,0,0,0,0
3531,3000033,7,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,0
3532,3000038,7,0,0,0,2,0,0,3,0,0,0,5,0,0,0,0,0,0
3533,3000056,7,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0
3534,3000012,7,2,0,0,2,0,0,4,0,0,2,7,0,0,0,0,0,0
3535,3002702,7,0,6,0,2,0,0,7,0,0,7,7,3,0,0,0,1,0
3536,3001188,7,0,0,0,2,2,0,7,0,0,2,7,0,0,0,0,0,0
3537,3001315,7,0,0,0,3,0,0,4,0,0,3,7,0,0,0,0,0,0
3538,1001338,7,3,2,1,3,3,2,3,2,1,1,3,2,0,0,0,2,0
3539,1001565,4,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,1
3540,1001369,5,1,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0
3541,1001304,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542,1001371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543,1001571,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544,1001593,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,1001745,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3546,1001595,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3547,1001324,7,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3548,1001563,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3549,1001368,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3550,1001339,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3551,1001564,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3552,1001370,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3554,2000445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3555,2000487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3556,2000305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3557,2000307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,2000308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3559,2000310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3560,2000306,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3561,2000309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,2000690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3563,2000692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3564,2000689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,3000402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3566,2000558,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3567,2000634,3,0,0,5,2,0,0,4,0,0,1,1,0,0,0,0,0,0
3568,2000633,5,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3
3569,2000382,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3570,2000628,5,3,3,4,0,0,0,1,1,0,0,0,2,0,0,0,0,4
3571,2000631,2,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3572,2000482,5,3,3,6,0,0,1,3,0,0,1,4,0,0,0,0,0,5
3573,2000621,3,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
3574,3002545,3,3,3,6,0,0,0,6,0,0,6,6,0,0,0,0,0,5
3575,3002536,5,4,4,5,0,0,0,5,2,0,2,2,5,0,0,0,0,5
3576,3000314,4,2,2,5,2,0,0,3,3,0,0,4,0,0,0,0,0,3
3577,1001116,7,0,2,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0
3578,3002690,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
3579,3002691,3,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0
3580,3002692,2,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0
3581,3002695,2,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0
3582,3001733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,3002711,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
3584,3001339,1,0,1,0,0,1,0,0,0,0,1,3,1,1,2,0,1,2
3585,3001341,3,2,1,1,4,5,0,1,1,1,0,1,1,0,1,0,0,1
3586,3000010,7,0,0,0,2,0,0,7,0,0,0,3,0,0,0,0,0,0
3587,3000011,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,1000831,7,0,0,0,2,0,0,7,0,0,7,7,0,0,0,0,0,0
3589,3002362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,3001338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,3001340,1,0,0,0,2,2,0,1,3,2,3,2,3,0,0,0,4,5
3592,3002166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,3002012,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,3002168,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,3002169,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
3596,3002167,1,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,1
3597,3002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,3002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3599,1001870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3600,1002236,3,0,5,0,0,0,0,7,0,0,0,7,0,2,0,0,0,0
3601,1001866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3602,1001867,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
3603,1002235,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
3604,1002242,2,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0
3605,1002812,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
3606,3001678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,3001844,5,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
3608,3002033,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3609,3002036,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0
3610,3001525,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3611,3001260,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3612,3001442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3613,3002855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3614,3001313,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3615,3001314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3616,3001734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617,4003617,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
3618,3002757,3,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
3619,3002141,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
3620,1001611,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,1001862,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3622,1002766,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3623,1002777,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,1002787,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3625,1002790,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
3626,3001312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3627,3000950,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3628,3002234,3,3,1,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0
3629,3002237,3,3,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0
3630,3002238,4,3,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
3631,3002233,5,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
3632,3002235,5,3,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0
3633,3002236,3,2,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
3634,3002266,5,3,3,0,1,0,0,3,0,0,3,3,2,0,0,0,0,3
3635,3002279,4,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
3636,3002252,3,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0
3637,3002253,3,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
3638,3002256,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3639,3002254,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3640,3002262,3,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0
3641,3001421,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3642,3002258,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0
3643,3002259,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3644,3002239,2,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0
3645,3002242,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
3646,3001413,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3647,3001398,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3648,3001399,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3649,3001400,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3650,3002190,7,1,1,0,7,0,0,7,7,2,1,0,0,0,0,0,0,0
3651,3002191,4,4,3,0,0,0,0,7,7,0,4,4,2,0,0,0,0,0
3652,3002194,5,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
3653,3002143,0,3,0,0,0,0,0,7,7,0,2,0,0,0,0,0,0,0
3654,3002193,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3655,3001894,3,3,3,0,0,0,0,7,7,0,2,2,2,0,0,0,0,0
3656,3001911,7,0,0,1,0,0,0,7,0,0,3,0,7,0,0,0,0,0
3657,3001912,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7
3658,3002271,7,2,1,0,0,0,0,5,1,0,0,7,0,0,0,0,0,4
3659,3002231,7,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
3660,3002269,7,2,1,0,0,0,0,7,5,0,0,7,0,0,0,0,0,2
3661,3002270,7,0,0,0,0,0,0,7,7,0,1,7,0,0,0,0,0,1
3662,3002267,7,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1
3664,3002228,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3665,3002229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3666,3002232,7,0,0,1,0,0,0,7,7,0,0,7,0,0,0,0,0,2
3667,3002276,7,1,1,0,0,0,0,7,7,0,0,7,0,0,0,0,0,1
3668,3002201,5,0,0,0,2,0,0,2,0,0,1,2,0,0,0,0,0,1
3669,3002200,7,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1
3670,3001967,6,0,0,1,1,0,0,2,1,0,1,1,0,0,0,0,0,1
3671,3000013,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3672,3001892,5,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,1
3673,3001840,4,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1
3674,3001866,6,0,0,0,0,0,0,3,0,0,1,4,0,0,0,0,0,1
3675,3002281,6,1,0,1,2,0,0,2,0,0,0,2,0,0,0,0,0,1
3676,3002283,6,3,0,2,3,0,0,5,0,0,2,5,0,0,0,0,0,3
3677,3002287,6,3,0,0,0,0,0,5,0,0,2,6,0,0,0,1,0,0
3678,3002176,4,3,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1,2
3679,3002282,4,2,0,2,0,0,0,4,0,0,1,6,0,0,0,0,0,0
3680,3001905,7,3,0,2,3,3,0,6,0,0,1,6,0,1,0,0,2,0
3681,3001887,6,3,0,3,3,2,0,3,0,0,2,5,0,0,0,1,0,0
3682,3001869,7,2,0,3,3,0,0,6,2,0,2,4,0,0,0,0,0,3
3683,3001889,5,0,0,2,2,0,0,5,0,0,0,5,0,0,0,0,0,2
3684,3001891,5,1,0,5,5,3,0,5,0,0,2,5,0,0,0,0,0,2
3685,3002210,6,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
3686,3002263,7,4,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,2
3687,3002257,7,2,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,1
3688,3002197,6,1,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,3
3689,3001924,7,1,2,1,2,0,0,3,0,0,0,0,0,0,0,0,0,2
3690,3002001,7,0,2,3,2,0,0,5,0,0,0,0,0,0,0,0,0,1
3691,3001969,6,1,2,3,2,0,0,5,0,0,0,3,0,0,0,0,0,4
3692,3001870,7,0,1,3,0,0,0,2,1,0,0,0,0,0,0,0,2,2
3693,3002003,6,1,1,2,1,0,0,5,0,0,0,0,0,0,0,0,3,4
3694,3001910,7,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0
3695,3001914,7,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0
3696,3001913,7,1,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,2
3697,3001972,6,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0
3698,3000196,6,1,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0
3699,3000079,5,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0
3700,3000076,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
3701,3000077,5,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0
3702,3000114,4,1,0,1,1,0,0,7,0,0,0,2,0,0,0,0,0,0
3703,3000110,5,1,1,0,0,0,0,7,2,0,0,3,0,0,0,0,1,2
3704,3000115,5,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0
3705,3002280,3,3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
3706,3002202,3,4,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
3707,3002278,3,0,0,4,0,0,0,4,0,0,2,3,0,0,0,0,0,0
3709,3002264,2,3,0,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0
3710,3002213,4,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0
3711,3002208,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3712,3002285,1,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
3713,3001479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3714,3001478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3715,3001480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3716,3001971,7,0,2,0,0,1,0,7,7,7,0,5,0,0,0,0,0,5
3717,3001634,4,3,1,1,1,1,0,2,3,0,1,4,1,0,0,0,4,0
3718,1002793,0,1,1,1,0,2,0,0,0,0,1,2,1,0,0,0,3,0
3719,1002796,1,3,1,1,0,0,0,2,2,2,0,0,1,1,0,0,2,0
3720,1002874,5,1,1,2,0,0,0,7,0,0,1,2,1,0,0,0,3,1
3721,1002797,7,0,4,2,0,3,0,7,0,0,2,0,0,0,0,0,2,0
3722,1002873,0,1,1,1,0,0,0,2,1,0,1,0,1,0,0,0,2,0
3723,1002872,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3724,1002870,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0
3725,3000123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3726,1002641,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3727,1001858,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3728,3000803,1,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
3729,3001677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3730,3002037,1,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
3731,3001532,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3732,3001631,2,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0
3733,3001632,4,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0
3734,3001630,3,0,2,0,6,7,0,0,0,0,0,0,0,0,0,0,0,6
3735,3002158,2,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0
